subject,session,stim,big_small,onset,opt,response_time,correct,sequence
y09,rep1,stim/oldradio.bmp,B,83001,3,731,True,2
y09,rep1,stim/playcard.bmp,S,90001,4,696,True,2
y09,rep1,stim/dove.bmp,S,93001,3,1177,False,1
y09,rep1,stim/tunafish.bmp,B,96001,4,1213,False,1
y09,rep1,stim/flashlight.bmp,S,99001,4,1032,True,1
y09,rep1,stim/envelope.bmp,S,102001,4,545,True,2
y09,rep1,stim/grappes.bmp,S,105001,4,797,True,1
y09,rep1,stim/toilett.bmp,B,108001,3,1135,True,1
y09,rep1,stim/tree.bmp,B,111001,3,817,True,1
y09,rep1,stim/saxophone.bmp,B,114001,3,742,True,1
y09,rep1,stim/lettuce.bmp,S,117001,4,967,True,1
y09,rep1,stim/oldradio.bmp,B,120001,3,755,True,3
y09,rep1,stim/lettuce.bmp,S,123001,4,757,True,2
y09,rep1,stim/basket.bmp,B,126001,3,839,True,1
y09,rep1,stim/playcard.bmp,S,129001,4,659,True,3
y09,rep1,stim/sequoia_tree.bmp,B,132001,3,862,True,1
y09,rep1,stim/tunafish.bmp,B,135001,4,1318,False,2
y09,rep1,stim/tunafish.bmp,B,142001,4,994,False,3
y09,rep1,stim/toilett.bmp,B,149001,3,751,True,2
y09,rep1,stim/broccoli.bmp,S,156001,4,738,True,2
y09,rep1,stim/lettuce.bmp,S,167001,4,728,True,3
y09,rep1,stim/penguin.bmp,B,178001,3,1123,True,2
y09,rep1,stim/faint.bmp,S,189001,3,1672,False,1
y09,rep1,stim/tree.bmp,B,200001,3,709,True,2
y09,rep1,stim/broccoli.bmp,S,211001,4,625,True,3
y09,rep1,stim/faint.bmp,S,222001,3,1629,False,2
y09,rep1,stim/egg.bmp,S,225001,4,969,True,1
y09,rep1,stim/envelope.bmp,S,228001,4,620,True,3
y09,rep1,stim/egg.bmp,S,231001,4,580,True,2
y09,rep1,stim/car.bmp,B,234001,3,617,True,3
y09,rep1,stim/faint.bmp,S,237001,3,660,False,3
y09,rep1,stim/dog.bmp,B,240001,3,661,True,1
y09,rep1,stim/egg.bmp,S,243001,4,567,True,3
y09,rep1,stim/yarn.bmp,S,246001,4,772,True,1
y09,rep1,stim/tree.bmp,B,249001,3,582,True,3
y09,rep1,stim/toilett.bmp,B,256001,3,643,True,3
y09,rep1,stim/penguin.bmp,B,263001,3,621,True,3
y09,rep2,stim/calculator.bmp,S,29998,4,1189,True,1
y09,rep2,stim/comb.bmp,S,36999,4,824,True,1
y09,rep2,stim/lock.bmp,S,39999,4,595,True,1
y09,rep2,stim/baby.bmp,B,42999,3,718,True,1
y09,rep2,stim/cruiseship.bmp,B,45999,3,594,True,1
y09,rep2,stim/bigplant.bmp,B,56999,3,936,True,1
y09,rep2,stim/lock.bmp,S,67999,4,714,True,2
y09,rep2,stim/cruiseship.bmp,B,70999,3,677,True,2
y09,rep2,stim/baby.bmp,B,73999,3,760,True,2
y09,rep2,stim/hose.bmp,B,76999,3,682,True,1
y09,rep2,stim/corn.bmp,S,83999,4,925,True,1
y09,rep2,stim/cruiseship.bmp,B,86999,3,665,True,3
y09,rep2,stim/comb.bmp,S,89999,4,1011,True,2
y09,rep2,stim/peach.bmp,S,96999,4,664,True,1
y09,rep2,stim/hose.bmp,B,103999,3,804,True,2
y09,rep2,stim/bag.bmp,S,110999,4,775,True,1
y09,rep2,stim/razor.bmp,S,113999,4,714,True,1
y09,rep2,stim/baby.bmp,B,116999,3,755,True,3
y09,rep2,stim/bigplant.bmp,B,119999,3,871,True,2
y09,rep2,stim/windmill.bmp,B,122999,3,682,True,1
y09,rep2,stim/parrot.bmp,S,125999,4,1684,True,1
y09,rep2,stim/comb.bmp,S,128999,4,784,True,3
y09,rep2,stim/orange.bmp,S,131999,4,705,True,1
y09,rep2,stim/wastebox.bmp,B,134999,3,763,True,1
y09,rep2,stim/crip.bmp,B,137999,3,535,True,1
y09,rep2,stim/christmas_tree.bmp,B,148999,3,635,True,1
y09,rep2,stim/crab.bmp,S,159999,4,1046,True,1
y09,rep2,stim/corn.bmp,S,170999,4,725,True,2
y09,rep2,stim/crip.bmp,B,173999,3,776,True,2
y09,rep2,stim/crab.bmp,S,176999,4,771,True,2
y09,rep2,stim/moose.bmp,B,179999,3,620,True,1
y09,rep2,stim/crab.bmp,S,182999,4,1127,True,3
y09,rep2,stim/oak.bmp,B,185999,3,659,True,1
y09,rep2,stim/hose.bmp,B,188999,3,549,True,3
y09,rep2,stim/octopus.bmp,B,195999,4,1424,False,1
y09,rep2,stim/crip.bmp,B,202999,3,539,True,3
y09,rep2,stim/orange.bmp,S,209999,4,759,True,2
y09,rep2,stim/razor.bmp,S,212999,4,618,True,2
y09,rep2,stim/octopus.bmp,B,215999,4,1148,False,2
y09,rep2,stim/corn.bmp,S,218999,4,640,True,3
y09,rep2,stim/cup.bmp,S,229999,4,722,True,1
y09,rep2,stim/orange.bmp,S,240999,4,626,True,3
y09,rep2,stim/razor.bmp,S,251999,4,557,True,3
y09,rep2,stim/octopus.bmp,B,254999,4,686,False,3
y09,rep2,stim/lock.bmp,S,257999,4,523,True,3
y09,rep2,stim/bigplant.bmp,B,260999,3,982,True,3
y09,rep2,stim/taxilondon.bmp,B,263999,3,649,True,1
y09,rep2,stim/avocado.bmp,S,266999,4,914,True,1
y10,rep1,stim/envelope.bmp,S,30000,4,1040,True,1
y10,rep1,stim/tree.bmp,B,33001,3,546,True,1
y10,rep1,stim/car.bmp,B,36001,3,653,True,1
y10,rep1,stim/envelope.bmp,S,39001,4,663,True,2
y10,rep1,stim/car.bmp,B,42001,3,666,True,2
y10,rep1,stim/toilett.bmp,B,45001,3,838,True,1
y10,rep1,stim/faint.bmp,S,52001,4,752,True,1
y10,rep1,stim/tunafish.bmp,B,63001,3,637,True,1
y10,rep1,stim/egg.bmp,S,74001,4,745,True,1
y10,rep1,stim/yarn.bmp,S,77001,4,676,True,1
y10,rep1,stim/tunafish.bmp,B,80001,3,607,True,2
y10,rep1,stim/lettuce.bmp,S,83001,4,930,True,1
y10,rep1,stim/grappes.bmp,S,90001,4,854,True,1
y10,rep1,stim/tunafish.bmp,B,93001,3,912,True,3
y10,rep1,stim/camera.bmp,S,96001,3,1114,False,1
y10,rep1,stim/penguin.bmp,B,99001,3,973,True,1
y10,rep1,stim/tree.bmp,B,102001,3,665,True,2
y10,rep1,stim/broccoli.bmp,S,105001,4,922,True,1
y10,rep1,stim/flashlight.bmp,S,108001,4,821,True,1
y10,rep1,stim/blender.bmp,B,111001,3,806,True,1
y10,rep1,stim/dove.bmp,S,114001,3,902,False,1
y10,rep1,stim/toilett.bmp,B,117001,3,662,True,2
y10,rep1,stim/dog.bmp,B,120001,3,873,True,1
y10,rep1,stim/playcard.bmp,S,123001,4,722,True,1
y10,rep1,stim/toilett.bmp,B,126001,3,725,True,3
y10,rep1,stim/sequoia_tree.bmp,B,129001,3,776,True,1
y10,rep1,stim/lettuce.bmp,S,132001,4,915,True,2
y10,rep1,stim/basket.bmp,B,135001,3,845,True,1
y10,rep1,stim/tree.bmp,B,142001,3,593,True,3
y10,rep1,stim/envelope.bmp,S,149001,4,789,True,3
y10,rep1,stim/playcard.bmp,S,156001,4,569,True,2
y10,rep1,stim/playcard.bmp,S,167001,4,949,True,3
y10,rep1,stim/raspberry.bmp,S,178001,4,641,True,1
y10,rep1,stim/oldradio.bmp,B,189001,4,864,False,1
y10,rep1,stim/penguin.bmp,B,200001,3,636,True,2
y10,rep1,stim/oldradio.bmp,B,211001,3,925,True,2
y10,rep1,stim/car.bmp,B,222001,3,597,True,3
y10,rep1,stim/oldradio.bmp,B,225001,3,831,True,3
y10,rep1,stim/broccoli.bmp,S,228001,4,722,True,2
y10,rep1,stim/egg.bmp,S,231001,4,675,True,2
y10,rep1,stim/broccoli.bmp,S,234001,4,790,True,3
y10,rep1,stim/bear.bmp,B,237001,3,850,True,1
y10,rep1,stim/lettuce.bmp,S,240001,4,1085,True,3
y10,rep1,stim/faint.bmp,S,243001,4,656,True,2
y10,rep1,stim/egg.bmp,S,246001,4,611,True,3
y10,rep1,stim/penguin.bmp,B,249001,3,629,True,3
y10,rep1,stim/faint.bmp,S,256001,4,633,True,3
y10,rep1,stim/saxophone.bmp,B,263001,3,820,True,1
y10,rep2,stim/oak.bmp,B,29998,3,895,True,1
y10,rep2,stim/crip.bmp,B,36999,3,747,True,1
y10,rep2,stim/razor.bmp,S,39999,4,797,True,1
y10,rep2,stim/bigplant.bmp,B,42999,3,791,True,1
y10,rep2,stim/orange.bmp,S,45999,4,882,True,1
y10,rep2,stim/octopus.bmp,B,56999,3,808,True,1
y10,rep2,stim/hose.bmp,B,67999,3,748,True,1
y10,rep2,stim/peach.bmp,S,70999,4,718,True,1
y10,rep2,stim/wastebox.bmp,B,73999,3,921,True,1
y10,rep2,stim/comb.bmp,S,76999,4,756,True,1
y10,rep2,stim/christmas_tree.bmp,B,83999,3,808,True,1
y10,rep2,stim/bag.bmp,S,86999,4,859,True,1
y10,rep2,stim/bigplant.bmp,B,89999,,0,,2
y10,rep2,stim/crab.bmp,S,96999,4,1113,True,1
y10,rep2,stim/cup.bmp,S,103999,4,732,True,1
y10,rep2,stim/windmill.bmp,B,110999,3,712,True,1
y10,rep2,stim/octopus.bmp,B,113999,3,988,True,2
y10,rep2,stim/hose.bmp,B,116999,3,637,True,2
y10,rep2,stim/comb.bmp,S,119999,4,633,True,2
y10,rep2,stim/lock.bmp,S,122999,4,835,True,1
y10,rep2,stim/orange.bmp,S,125999,4,629,True,2
y10,rep2,stim/orange.bmp,S,128999,,0,,3
y10,rep2,stim/razor.bmp,S,131999,4,675,True,2
y10,rep2,stim/corn.bmp,S,134999,4,802,True,1
y10,rep2,stim/crip.bmp,B,137999,3,809,True,2
y10,rep2,stim/cruiseship.bmp,B,148999,,0,,1
y10,rep2,stim/bigplant.bmp,B,159999,3,585,True,3
y10,rep2,stim/moose.bmp,B,170999,3,733,True,1
y10,rep2,stim/avocado.bmp,S,173999,4,971,True,1
y10,rep2,stim/cruiseship.bmp,B,176999,3,708,True,2
y10,rep2,stim/baby.bmp,B,179999,3,1013,True,1
y10,rep2,stim/crip.bmp,B,182999,3,729,True,3
y10,rep2,stim/hose.bmp,B,185999,3,964,True,3
y10,rep2,stim/razor.bmp,S,188999,4,919,True,3
y10,rep2,stim/corn.bmp,S,195999,4,610,True,2
y10,rep2,stim/baby.bmp,B,202999,3,654,True,2
y10,rep2,stim/parrot.bmp,S,209999,4,929,True,1
y10,rep2,stim/lock.bmp,S,212999,4,645,True,2
y10,rep2,stim/taxilondon.bmp,B,215999,3,695,True,1
y10,rep2,stim/crab.bmp,S,218999,4,834,True,2
y10,rep2,stim/baby.bmp,B,229999,3,582,True,3
y10,rep2,stim/lock.bmp,S,240999,4,618,True,3
y10,rep2,stim/octopus.bmp,B,251999,3,862,True,3
y10,rep2,stim/calculator.bmp,S,254999,4,785,True,1
y10,rep2,stim/comb.bmp,S,257999,4,564,True,3
y10,rep2,stim/cruiseship.bmp,B,260999,3,599,True,3
y10,rep2,stim/corn.bmp,S,263999,4,778,True,3
y10,rep2,stim/crab.bmp,S,266999,3,948,False,3
y11,rep1,stim/camera.bmp,S,30000,4,915,True,1
y11,rep1,stim/flashlight.bmp,S,33001,4,589,True,1
y11,rep1,stim/dog.bmp,B,36001,3,657,True,1
y11,rep1,stim/raspberry.bmp,S,39001,4,697,True,1
y11,rep1,stim/blender.bmp,B,42001,3,1637,True,1
y11,rep1,stim/basket.bmp,B,45001,3,1045,True,1
y11,rep1,stim/swan.bmp,B,52001,4,1147,False,1
y11,rep1,stim/raspberry.bmp,S,63001,4,648,True,2
y11,rep1,stim/bear.bmp,B,74001,4,885,False,1
y11,rep1,stim/blender.bmp,B,77001,3,904,True,2
y11,rep1,stim/grappes.bmp,S,80001,4,682,True,1
y11,rep1,stim/saxophone.bmp,B,83001,3,623,True,1
y11,rep1,stim/blender.bmp,B,90001,3,618,True,3
y11,rep1,stim/toothbrush.bmp,S,93001,4,820,True,1
y11,rep1,stim/astronaut.bmp,B,96001,3,679,True,1
y11,rep1,stim/sequoia_tree.bmp,B,99001,3,745,True,1
y11,rep1,stim/dove.bmp,S,102001,4,723,True,1
y11,rep1,stim/dove.bmp,S,105001,4,568,True,2
y11,rep1,stim/grappes.bmp,S,108001,4,633,True,2
y11,rep1,stim/flashlight.bmp,S,111001,4,589,True,2
y11,rep1,stim/jet.bmp,B,114001,3,606,True,1
y11,rep1,stim/flashlight.bmp,S,117001,4,674,True,3
y11,rep1,stim/sequoia_tree.bmp,B,120001,3,613,True,2
y11,rep1,stim/yarn.bmp,S,123001,4,808,True,1
y11,rep1,stim/tiger.bmp,B,126001,3,675,True,1
y11,rep1,stim/dove.bmp,S,129001,4,637,True,3
y11,rep1,stim/dog.bmp,B,132001,3,615,True,2
y11,rep1,stim/yarn.bmp,S,135001,4,540,True,2
y11,rep1,stim/saxophone.bmp,B,142001,3,653,True,2
y11,rep1,stim/crisantemo.bmp,S,149001,4,777,True,1
y11,rep1,stim/raspberry.bmp,S,156001,4,662,True,3
y11,rep1,stim/yarn.bmp,S,167001,4,1153,True,3
y11,rep1,stim/basket.bmp,B,178001,3,638,True,2
y11,rep1,stim/apricot.bmp,S,189001,4,803,True,1
y11,rep1,stim/camera.bmp,S,200001,4,823,True,2
y11,rep1,stim/grappes.bmp,S,211001,4,620,True,3
y11,rep1,stim/leave.bmp,S,222001,4,713,True,1
y11,rep1,stim/bear.bmp,B,225001,3,572,True,2
y11,rep1,stim/barbacue.bmp,B,228001,3,686,True,1
y11,rep1,stim/stethoscope.bmp,S,231001,3,1191,False,1
y11,rep1,stim/basket.bmp,B,234001,3,603,True,3
y11,rep1,stim/tweezers.bmp,S,237001,4,774,True,1
y11,rep1,stim/saxophone.bmp,B,240001,3,616,True,3
y11,rep1,stim/bear.bmp,B,243001,3,604,True,3
y11,rep1,stim/sequoia_tree.bmp,B,246001,3,630,True,3
y11,rep1,stim/sofa.bmp,B,249001,3,587,True,1
y11,rep1,stim/dog.bmp,B,256001,3,564,True,3
y11,rep1,stim/camera.bmp,S,263001,4,617,True,3
y11,rep2,stim/avocado.bmp,S,29998,4,907,True,1
y11,rep2,stim/oak.bmp,B,36999,3,967,True,1
y11,rep2,stim/ballena.bmp,B,39999,3,801,True,1
y11,rep2,stim/windmill.bmp,B,42999,3,670,True,1
y11,rep2,stim/wastebox.bmp,B,45999,3,823,True,1
y11,rep2,stim/shark.bmp,B,56999,3,781,True,1
y11,rep2,stim/basketball.bmp,B,67999,4,688,False,1
y11,rep2,stim/oak.bmp,B,70999,3,773,True,2
y11,rep2,stim/windmill.bmp,B,73999,3,598,True,2
y11,rep2,stim/taxilondon.bmp,B,76999,3,561,True,1
y11,rep2,stim/bag.bmp,S,83999,4,969,True,1
y11,rep2,stim/bag.bmp,S,86999,4,544,True,2
y11,rep2,stim/parrot.bmp,S,89999,4,873,True,1
y11,rep2,stim/windmill.bmp,B,96999,3,591,True,3
y11,rep2,stim/bag.bmp,S,103999,4,841,True,3
y11,rep2,stim/cup.bmp,S,110999,4,758,True,1
y11,rep2,stim/avocado.bmp,S,113999,4,585,True,2
y11,rep2,stim/calculator.bmp,S,116999,4,683,True,1
y11,rep2,stim/frog.bmp,S,119999,4,715,True,1
y11,rep2,stim/moose.bmp,B,122999,3,648,True,1
y11,rep2,stim/piano.bmp,B,125999,3,626,True,1
y11,rep2,stim/taxilondon.bmp,B,128999,3,565,True,2
y11,rep2,stim/peach.bmp,S,131999,4,671,True,1
y11,rep2,stim/calculator.bmp,S,134999,4,658,True,2
y11,rep2,stim/rockychair.bmp,B,137999,3,677,True,1
y11,rep2,stim/wastebox.bmp,B,148999,3,714,True,2
y11,rep2,stim/bolt.bmp,S,159999,3,1069,False,1
y11,rep2,stim/pinefruit.bmp,S,170999,4,971,True,1
y11,rep2,stim/parrot.bmp,S,173999,4,589,True,2
y11,rep2,stim/avocado.bmp,S,176999,4,554,True,3
y11,rep2,stim/cleaver.bmp,S,179999,4,1178,True,1
y11,rep2,stim/tie.bmp,S,182999,4,886,True,1
y11,rep2,stim/cup.bmp,S,185999,4,608,True,2
y11,rep2,stim/cherrytree.bmp,B,188999,3,852,True,1
y11,rep2,stim/christmas_tree.bmp,B,195999,3,719,True,1
y11,rep2,stim/oak.bmp,B,202999,3,674,True,3
y11,rep2,stim/christmas_tree.bmp,B,209999,3,653,True,2
y11,rep2,stim/calculator.bmp,S,212999,4,649,True,3
y11,rep2,stim/wastebox.bmp,B,215999,3,652,True,3
y11,rep2,stim/peach.bmp,S,218999,4,687,True,2
y11,rep2,stim/moose.bmp,B,229999,3,690,True,2
y11,rep2,stim/cherry.bmp,S,240999,4,751,True,1
y11,rep2,stim/christmas_tree.bmp,B,251999,3,579,True,3
y11,rep2,stim/taxilondon.bmp,B,254999,3,551,True,3
y11,rep2,stim/peach.bmp,S,257999,3,824,False,3
y11,rep2,stim/cup.bmp,S,260999,4,589,True,3
y11,rep2,stim/moose.bmp,B,263999,3,584,True,3
y11,rep2,stim/parrot.bmp,S,266999,4,609,True,3
y12,rep1,stim/wheelchair.bmp,B,30000,3,819,True,1
y12,rep1,stim/rooster.bmp,B,33001,4,781,False,1
y12,rep1,stim/broccoli.bmp,S,36001,4,862,True,1
y12,rep1,stim/spoon.bmp,S,39001,4,674,True,1
y12,rep1,stim/statue.bmp,B,42001,3,780,True,1
y12,rep1,stim/toilett.bmp,B,45001,3,759,True,1
y12,rep1,stim/spinach.bmp,S,52001,4,675,True,1
y12,rep1,stim/faint.bmp,S,63001,4,848,True,1
y12,rep1,stim/shell.bmp,S,74001,4,669,True,1
y12,rep1,stim/telephone_booth.bmp,B,77001,3,599,True,1
y12,rep1,stim/shell.bmp,S,80001,4,577,True,2
y12,rep1,stim/oldradio.bmp,B,83001,3,683,True,1
y12,rep1,stim/spoon.bmp,S,90001,4,680,True,2
y12,rep1,stim/zebra.bmp,B,93001,3,611,True,1
y12,rep1,stim/spinach.bmp,S,96001,4,669,True,2
y12,rep1,stim/chicken.bmp,B,99001,3,1041,True,1
y12,rep1,stim/statue.bmp,B,102001,3,706,True,2
y12,rep1,stim/rooster.bmp,B,105001,3,790,True,2
y12,rep1,stim/envelope.bmp,S,108001,4,567,True,1
y12,rep1,stim/spinach.bmp,S,111001,4,555,True,3
y12,rep1,stim/chicken.bmp,B,114001,3,623,True,2
y12,rep1,stim/shell.bmp,S,117001,4,527,True,3
y12,rep1,stim/stapler.bmp,S,120001,4,684,True,1
y12,rep1,stim/rat.bmp,S,123001,4,693,True,1
y12,rep1,stim/rooster.bmp,B,126001,3,679,True,3
y12,rep1,stim/stapler.bmp,S,129001,4,548,True,2
y12,rep1,stim/telephone_booth.bmp,B,132001,3,494,True,2
y12,rep1,stim/statue.bmp,B,135001,3,617,True,3
y12,rep1,stim/tunafish.bmp,B,142001,3,931,True,1
y12,rep1,stim/rat.bmp,S,149001,4,552,True,2
y12,rep1,stim/penguin.bmp,B,156001,3,796,True,1
y12,rep1,stim/lettuce.bmp,S,167001,4,761,True,1
y12,rep1,stim/egg.bmp,S,178001,4,596,True,1
y12,rep1,stim/zebra.bmp,B,189001,3,609,True,2
y12,rep1,stim/car.bmp,B,200001,3,534,True,1
y12,rep1,stim/tree.bmp,B,211001,3,634,True,1
y12,rep1,stim/screw.bmp,S,222001,4,630,True,1
y12,rep1,stim/screw.bmp,S,225001,4,610,True,2
y12,rep1,stim/playcard.bmp,S,228001,4,850,True,1
y12,rep1,stim/wheelchair.bmp,B,231001,3,559,True,2
y12,rep1,stim/wheelchair.bmp,B,234001,3,441,True,3
y12,rep1,stim/chicken.bmp,B,237001,3,768,True,3
y12,rep1,stim/screw.bmp,S,240001,4,575,True,3
y12,rep1,stim/stapler.bmp,S,243001,4,514,True,3
y12,rep1,stim/spoon.bmp,S,246001,4,541,True,3
y12,rep1,stim/telephone_booth.bmp,B,249001,3,512,True,3
y12,rep1,stim/rat.bmp,S,256001,4,596,True,3
y12,rep1,stim/zebra.bmp,B,263001,3,495,True,3
y12,rep2,stim/cat.bmp,B,29998,3,661,True,1
y12,rep2,stim/dolphin.bmp,B,36999,3,929,True,1
y12,rep2,stim/eggplant.bmp,S,39999,4,675,True,1
y12,rep2,stim/cruiseship.bmp,B,42999,3,654,True,1
y12,rep2,stim/eggplant.bmp,S,45999,4,616,True,2
y12,rep2,stim/bowl.bmp,S,56999,4,1565,True,1
y12,rep2,stim/acorn.bmp,S,67999,4,818,True,1
y12,rep2,stim/dolphin.bmp,B,70999,3,805,True,2
y12,rep2,stim/barrel.bmp,B,73999,3,911,True,1
y12,rep2,stim/crip.bmp,B,76999,3,1481,True,1
y12,rep2,stim/eggplant.bmp,S,83999,4,629,True,3
y12,rep2,stim/pen.bmp,S,86999,4,601,True,1
y12,rep2,stim/gaspum.bmp,B,89999,3,635,True,1
y12,rep2,stim/barrel.bmp,B,96999,3,557,True,2
y12,rep2,stim/cat.bmp,B,103999,4,547,False,2
y12,rep2,stim/hose.bmp,B,110999,3,567,True,1
y12,rep2,stim/razor.bmp,S,113999,4,736,True,1
y12,rep2,stim/crab.bmp,S,116999,4,698,True,1
y12,rep2,stim/bird.bmp,S,119999,4,654,True,1
y12,rep2,stim/Iron.bmp,S,122999,4,1088,True,1
y12,rep2,stim/goat.bmp,B,125999,3,636,True,1
y12,rep2,stim/cat.bmp,B,128999,3,773,True,3
y12,rep2,stim/Iron.bmp,S,131999,4,760,True,2
y12,rep2,stim/orange.bmp,S,134999,4,618,True,1
y12,rep2,stim/bigplant.bmp,B,137999,3,582,True,1
y12,rep2,stim/goat.bmp,B,148999,3,618,True,2
y12,rep2,stim/lock.bmp,S,159999,4,582,True,1
y12,rep2,stim/guitar.bmp,B,170999,3,795,True,1
y12,rep2,stim/bird.bmp,S,173999,4,494,True,2
y12,rep2,stim/dolphin.bmp,B,176999,3,531,True,3
y12,rep2,stim/bird.bmp,S,179999,3,508,False,3
y12,rep2,stim/pen.bmp,S,182999,4,528,True,2
y12,rep2,stim/goat.bmp,B,185999,3,521,True,3
y12,rep2,stim/octopus.bmp,B,188999,3,924,True,1
y12,rep2,stim/gaspum.bmp,B,195999,3,583,True,2
y12,rep2,stim/corn.bmp,S,202999,4,716,True,1
y12,rep2,stim/baby.bmp,B,209999,3,869,True,1
y12,rep2,stim/pen.bmp,S,212999,4,570,True,3
y12,rep2,stim/acorn.bmp,S,215999,4,549,True,2
y12,rep2,stim/bowl.bmp,S,218999,3,679,False,2
y12,rep2,stim/Iron.bmp,S,229999,4,812,True,3
y12,rep2,stim/bowl.bmp,S,240999,3,608,False,3
y12,rep2,stim/acorn.bmp,S,251999,4,614,True,3
y12,rep2,stim/barrel.bmp,B,254999,3,553,True,3
y12,rep2,stim/guitar.bmp,B,257999,3,642,True,2
y12,rep2,stim/guitar.bmp,B,260999,3,485,True,3
y12,rep2,stim/gaspum.bmp,B,263999,3,487,True,3
y12,rep2,stim/comb.bmp,S,266999,4,706,True,1
y13,rep1,stim/apricot.bmp,S,30000,4,868,True,1
y13,rep1,stim/jet.bmp,B,33001,3,671,True,1
y13,rep1,stim/leave.bmp,S,36001,4,707,True,1
y13,rep1,stim/swan.bmp,B,39001,3,796,True,1
y13,rep1,stim/tiger.bmp,B,42001,3,617,True,1
y13,rep1,stim/toothbrush.bmp,S,45001,,0,,1
y13,rep1,stim/apricot.bmp,S,52001,4,670,True,2
y13,rep1,stim/spinach.bmp,S,63001,4,675,True,1
y13,rep1,stim/chicken.bmp,B,74001,3,737,True,1
y13,rep1,stim/sofa.bmp,B,77001,3,635,True,1
y13,rep1,stim/sofa.bmp,B,80001,3,638,True,2
y13,rep1,stim/stapler.bmp,S,83001,4,816,True,1
y13,rep1,stim/statue.bmp,B,90001,3,668,True,1
y13,rep1,stim/tweezers.bmp,S,93001,4,782,True,1
y13,rep1,stim/tiger.bmp,B,96001,3,608,True,2
y13,rep1,stim/swan.bmp,B,99001,3,683,True,2
y13,rep1,stim/rooster.bmp,B,102001,3,790,True,1
y13,rep1,stim/barbacue.bmp,B,105001,3,688,True,1
y13,rep1,stim/stethoscope.bmp,S,108001,4,914,True,1
y13,rep1,stim/rat.bmp,S,111001,4,750,True,1
y13,rep1,stim/sofa.bmp,B,114001,3,585,True,3
y13,rep1,stim/stethoscope.bmp,S,117001,4,773,True,2
y13,rep1,stim/astronaut.bmp,B,120001,3,774,True,1
y13,rep1,stim/astronaut.bmp,B,123001,3,545,True,2
y13,rep1,stim/tiger.bmp,B,126001,3,619,True,3
y13,rep1,stim/crisantemo.bmp,S,129001,4,710,True,1
y13,rep1,stim/toothbrush.bmp,S,132001,4,594,True,2
y13,rep1,stim/tweezers.bmp,S,135001,4,539,True,2
y13,rep1,stim/telephone_booth.bmp,B,142001,3,576,True,1
y13,rep1,stim/astronaut.bmp,B,149001,3,666,True,3
y13,rep1,stim/leave.bmp,S,156001,4,678,True,2
y13,rep1,stim/crisantemo.bmp,S,167001,4,707,True,2
y13,rep1,stim/screw.bmp,S,178001,4,751,True,1
y13,rep1,stim/swan.bmp,B,189001,3,619,True,3
y13,rep1,stim/crisantemo.bmp,S,200001,4,554,True,3
y13,rep1,stim/spoon.bmp,S,211001,4,636,True,1
y13,rep1,stim/stethoscope.bmp,S,222001,4,649,True,3
y13,rep1,stim/apricot.bmp,S,225001,4,557,True,3
y13,rep1,stim/barbacue.bmp,B,228001,3,623,True,2
y13,rep1,stim/shell.bmp,S,231001,4,657,True,1
y13,rep1,stim/zebra.bmp,B,234001,3,732,True,1
y13,rep1,stim/jet.bmp,B,237001,3,655,True,2
y13,rep1,stim/jet.bmp,B,240001,3,642,True,3
y13,rep1,stim/wheelchair.bmp,B,243001,3,685,True,1
y13,rep1,stim/tweezers.bmp,S,246001,4,585,True,3
y13,rep1,stim/toothbrush.bmp,S,249001,4,595,True,3
y13,rep1,stim/leave.bmp,S,256001,4,566,True,3
y13,rep1,stim/barbacue.bmp,B,263001,3,594,True,3
y13,rep2,stim/pen.bmp,S,29996,4,650,True,1
y13,rep2,stim/cherrytree.bmp,B,36997,3,627,True,1
y13,rep2,stim/ballena.bmp,B,39997,3,687,True,1
y13,rep2,stim/bolt.bmp,S,42997,4,745,True,1
y13,rep2,stim/eggplant.bmp,S,45997,4,766,True,1
y13,rep2,stim/cat.bmp,B,56997,3,861,True,1
y13,rep2,stim/cherry.bmp,S,67997,4,614,True,1
y13,rep2,stim/pinefruit.bmp,S,70997,3,777,False,1
y13,rep2,stim/ballena.bmp,B,73997,3,627,True,2
y13,rep2,stim/cleaver.bmp,S,76997,3,797,False,1
y13,rep2,stim/barrel.bmp,B,83997,3,866,True,1
y13,rep2,stim/shark.bmp,B,86997,3,635,True,1
y13,rep2,stim/tie.bmp,S,89997,4,760,True,1
y13,rep2,stim/cherrytree.bmp,B,96997,3,634,True,2
y13,rep2,stim/rockychair.bmp,B,103997,3,671,True,1
y13,rep2,stim/basketball.bmp,B,110997,4,817,False,1
y13,rep2,stim/piano.bmp,B,113997,3,645,True,1
y13,rep2,stim/Iron.bmp,S,116997,3,989,False,1
y13,rep2,stim/shark.bmp,B,119997,3,595,True,2
y13,rep2,stim/rockychair.bmp,B,122997,3,597,True,2
y13,rep2,stim/cleaver.bmp,S,125997,4,958,True,2
y13,rep2,stim/gaspum.bmp,B,128997,3,874,True,1
y13,rep2,stim/cherrytree.bmp,B,131997,3,598,True,3
y13,rep2,stim/ballena.bmp,B,134997,3,583,True,3
y13,rep2,stim/frog.bmp,S,137997,4,753,True,1
y13,rep2,stim/pinefruit.bmp,S,148997,4,1047,True,2
y13,rep2,stim/cherry.bmp,S,159997,4,547,True,2
y13,rep2,stim/tie.bmp,S,170997,4,632,True,2
